TEMPLATE_ID,FILENAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_X,NOSE_Y
100508,img/114942.jpg,939,45,364,483,979.1383,318.8494,1076,343,1009.714,416.0181
100509,frames/45182.png,236,54,102,156,254.2,146,290.2,150.8,271.4,173.6
100510,frames/45225.png,204.2562,38.9062,113.006,139.0434,252,107.2,289.2,106.4,276.4,131.2
100511,frames/53396.png,250.8549,45.187,110.2474,142.0876,293.8333,114.5,331.8,112,316,139.5
100512,frames/148202.png,135,66,212,196,NaN,NaN,202.4952,159.5809,157.5,193.3333
100513,img/67051.jpg,1831.1617,382.4881,793.0238,1102.332,2021,924.3333,2279.5,964,2113.4,1127.8
100514,frames/220627.png,874,37,180,211,958.7737,125.706,1014.4861,119.5972,994.6667,178.3333
100515,frames/14298.png,253.2346,97.8593,144.4042,191.177,351.4,202.4,386.1667,202.5,374.4167,232.1667
100516,frames/45175.png,231.8497,57.963,113.6166,122.8866,280.1429,106.5714,315.6667,110,300,132.5
100517,frames/53538.png,145.3938,29.8689,106.5719,133.6022,193.8,93.8,229,94,214.25,116.5
100518,frames/9275.png,577.2169,111.8956,181.8659,225.0042,665.3333,231.6667,720.5714,228,698,268.7692
100519,frames/53388.png,226.6429,30.0211,108.4513,138.9323,249,93.5,284,92.7273,266.6,117.8
100520,frames/22142.png,362.5604,7.1027,444.0793,551.9471,454.8,243.2,603.5714,235.7143,513.8,350.8
100521,frames/15931.png,618.5229,43.9451,245.0994,310.3798,664.8333,198.8333,740.2857,193.1429,694.2,255.2
100522,frames/45206.png,242.1649,44.2775,107.9623,137.5964,290.2,104,326.2,106.8,310,133
100523,frames/53592.png,174.4598,43.5722,116.4126,133.7164,191,99.4,224.6,99.8,200.8,120.2
100524,img/1270.jpg,2578.5689,280.8658,436.805,554.4088,2684.3333,579.8333,2821.5,540.8333,2758.7692,661.8462
100525,frames/45195.png,199.8807,38.9503,115.8751,137.6259,220.4,106,249.4,104.6,233.25,129.25
100526,frames/69661.png,536.0619,86.7776,295.6567,395.7775,669.8,282,764,320.5,699.8,377.4
100527,frames/220751.png,409,21,112,148,445.8782,90.6634,485.9436,88.5716,466.294,121.2742
100528,frames/13692.png,149.0526,40.054,104.8683,147.5944,168,135.5,199.1667,130.6667,185.5833,160.5
100529,frames/10581.png,466.5382,157.2967,58.7407,65.8979,493.5556,190.8889,509.4545,189.8182,503.6667,201.3333
100530,frames/53448.png,246.9341,58.6242,109.3083,162.0208,276,164.25,313.2,163.6,298.1667,188.8333
100531,img/1791.jpeg,491.6323,54.1589,58.595,64.794,499.25,85.625,512.4,86.2,500.7143,97.0714
100532,img/333.jpg,39.4657,170.2429,91.393,117.2471,59.5,229.4,90.5,222.3,73,244.1538
100533,frames/53645.png,210.2912,44.0703,107.7441,139.2727,231.2,107,266.4,106.8,247.4,132.8
100534,frames/45243.png,185.8249,32.9017,110.4824,131.7107,251.6,89.8,283.2,89,274.4,112.6
100535,frames/53742.png,178.4235,32.4603,113.0272,139.8492,225.3333,99.6667,261.75,95.25,249,120.4
100536,frames/69697.png,609.7011,114.681,231.4444,292.2783,676.6,270.4,753,249.4,721.25,305
100537,frames/45337.png,168.9103,38.2546,111.2627,141.9096,216.8,104.8,254.8,102.8,243,128.5
100538,frames/167833.png,156.1221,17.2616,41.1667,53.8333,162.2047,37.8052,176.5458,36.6809,166.7101,48.5267
100539,img/1267.jpg,912,639.3686,182.3686,237.8423,1018.8,758.6,1076.6,767.8,1050.9167,800.3333
100540,frames/53446.png,252.5581,45.6729,115.4486,143.3027,264,114.6,292.8,120.2,270.8,145
100541,frames/45315.png,261.6491,40.5196,124.1236,151.7628,341.6,109.2,371.4,107.4,368.75,129
100542,img/45068.jpg,2063.9658,350.5103,557.2386,634.7096,2150.5,640.6667,2312.5556,614.6667,2226.2,738.6
100543,frames/53762.png,228.352,34.7953,115.8228,145.0335,266.6667,99.3333,302,103.2,281.2,127
100544,frames/69655.png,508.014,33.7444,277.4469,405.0782,628.8,262,730.2,237.2,697.75,324.5
100545,frames/45142.png,223.657,39.4526,103.7702,132.7192,254.5,109.25,286.2,107.8,269.6,133.8
100546,img/3968.jpeg,51.0162,173.5674,65.6326,79.0971,97.4545,218.2727,112.7273,216.6364,108.6154,231.3846
100547,frames/53709.png,197.5863,37.7021,112.0434,142.6751,244.2,103.8,280.3333,106.1667,263.5,130
100548,frames/53872.png,195.2315,42.6339,115.9938,135.3612,236,106.6,271.7333,104.7333,257.2,132.6
100549,frames/220360.png,859,18,176,238,940.7727,139.706,993.4873,135.1528,969,185.3333
100550,frames/53721.png,122.3735,25.9137,115.2079,152.4631,186.3333,102,222,100.4,212.3333,126.5
100551,img/2523.jpg,427.3583,110.9,29.5,39.5,433.44,128.44,442.4,129.08,436.5,135.625
100552,frames/45286.png,246.4687,38.6188,118.6665,144.0457,312.6667,112.5,348.4,109.6,340,136.75
100553,img/713.png,143.6478,86.5526,128.129,155.4398,156.6667,170.3333,184.5342,165.4147,165.01,198.244
100554,frames/69698.png,602.9393,117.1647,229.3715,299.8547,662,275.3333,736.3333,258.5,704.4,316.2
100555,frames/45318.png,256.4654,35.8537,110.1137,139.2272,298.3333,105.6667,337,105,319,130.8
100556,frames/167123.png,127.4277,19.3727,46.6667,49,137.575,42.03,149.56,36.86,144.625,51.9
100557,frames/45163.png,154.003,40.2684,111.4426,133.0787,212.8333,98.6667,247.6,92.8,237.8,118
100558,frames/53597.png,206.554,42.6443,112.6149,132.4617,222.1667,95,253.8,95.2,230.4,116.2
100559,frames/53857.png,224.494,46.5278,110.921,158.3567,247.75,138.25,284.75,139,266.75,164.5
100560,frames/53687.png,215.3759,28.8886,118.8331,147.9224,273.6,102.4,311,106.6,294.6,130.8
100561,frames/53478.png,286.6557,40.7115,108.5573,132.3827,300.6,98.8,332.6,99.2,311.4,122.6
100562,frames/15935.png,595.8528,64.0501,250.1691,368.4918,657.75,296.5,733.1667,292,695,359
100563,frames/69672.png,241.4929,44.0283,122.4929,166.4929,303,138,340,130.3333,328.4,159.2
100564,frames/45162.png,158.8813,32.4888,115.0437,130.3093,227.6,87.8,260,88,252.2,108.8
100565,frames/53419.png,260.8936,43.4588,111.9231,144.3656,306.8571,112.1429,344.4,113.6,327.875,141.375
100566,frames/71959.png,530.269,58.3987,219.9463,289.164,557.1667,212.6667,615.4,211.6,576,263
100567,frames/18867.png,692.8541,97.1491,154.1604,223.2657,751.8333,210.6667,811.5714,209.4286,783.5,255.4167
100568,frames/53853.png,235.7139,33.9177,106.3852,144.2867,293.2,103.2,329.3333,105.1667,315.4,130.4
100569,frames/5568.png,806.5654,152.7803,83.2451,89.2623,827,199.75,843.7143,196.2857,837,213.2
100570,frames/45335.png,159.5007,42.2866,117.8345,152.9917,179.4,117.2,211,118.6,193.2,145.2
100571,img/4626.jpeg,133.032,106.8839,65.9038,99.0519,151.9,162.4,176.8182,162.4545,163.1538,182.1538
100572,frames/17159.png,170.217,12.7729,179.65,236.3668,NaN,NaN,207.8571,125,189.1538,169.3846
100573,img/1899.jpg,172.3203,79.4503,282.9056,359.6157,343.4,239.5,425.1818,232.7273,409.3846,306.6923
100574,frames/53614.png,203.8614,41.2089,107.49,135.2474,258.4,106.8,295,106.5,281,132
100575,img/2906.jpg,264.678,10.2459,56.7203,93.3051,287.8889,73.6667,309.3,75.1,298.25,90
100576,frames/69694.png,573.0482,172.9564,226.7055,231.3133,652,289.5,722.3333,259.6667,702.2857,324
100577,frames/45229.png,234.731,42.074,104.9546,131.8214,263.8,100.4,298,106,278.5,127.75
100578,img/457.jpg,1271.0848,778.3318,55.969,74.239,1290.8,823.6,1310.8333,821.3333,1301,834.4
100579,frames/53882.png,156.7776,41.5418,115.3819,134.7543,220,102.4,254.1667,101.1667,243.5,125.75
100580,frames/53671.png,124.0937,23.8735,119.7185,145.4935,185.6,96,221.8,97,206.4,124.4
100581,frames/53544.png,193.0088,32.9912,113.4956,149,262,100.2,294,101.8,284.5,125.25
100582,img/51397.jpg,1050.7093,456.2952,1814.6813,2448.5241,1622.2,1724.4,2240.75,1628.5,1989,2111
100583,frames/45263.png,216.1622,42.3254,109.4343,134.4712,267.5,107.1667,304.4,105.6,293.4,132.4
100584,frames/45297.png,161.9776,39.531,112.7707,135.6903,194.3333,101.1667,228.4,101.6,213.25,126
100585,frames/53683.png,171.6531,31.891,112.2766,136.109,229.6,93.4,267.2,92,256,119
100586,img/4855.jpg,46.3629,68.6565,118.0134,149.9584,64.7,141.9,98.4,136.5,74.7692,163
100587,frames/18882.png,260.9283,48.1978,122.5173,155.4008,287.6,123.4,332.7778,117.5556,313.5833,152.5
100588,img/4316.jpg,702.4982,8.3331,379.694,463.157,882.6,248.4,1000,223,969.75,321.5833
100589,frames/148741.png,310.1825,32.4098,90.5,86.75,323.8,70.7,354.3208,75.7508,332.66,92.355
100590,img/100652.jpg,132,25,100,119,156.9403,76.1828,196.8333,66,181.4079,96.6689
100591,frames/69688.png,604.7026,121.0974,221.5858,294.4877,699.2,268.6,776.2,258,749.5,311.5
100592,frames/53677.png,223.5648,40.4855,109.3352,127.1125,268.8333,96,307.4,96.8,291.6,120.8
100593,frames/53723.png,118.0572,36.7469,110.7514,135.3188,167.8333,104,202.1667,102.3333,190,127
100594,img/121530.jpg,142,52,53,71,154.1769,85.0949,176.2442,79.2578,168.7944,98.2484
100595,frames/227870.png,210,24,124,173,254.5,107,297.5,101,277,138
100596,frames/53793.png,211.5231,39.062,113.9383,134.5604,230.6,100.4,266,102.6,241.8,125.4
100597,frames/45176.png,167.7948,34.6495,115.9885,136.3794,242,101,273.4,100,265.25,125.25
100598,frames/53535.png,218,41.5197,109.9606,141.441,230,106.8,263.3333,107.5,242.8,129
100599,frames/45303.png,177.8867,40.4619,110.5025,126.4337,228.4,100,264,99.6667,249.6,125.4
100600,frames/53910.png,248.8787,42.2926,107.8944,140.0911,272.8,107.4,308,111,286.8,135.6
100601,img/5123.jpg,262.144,20.4133,39.6262,54.9209,270,48.4,282.7692,47.7692,276.1538,57
100602,frames/15928.png,571.0839,51.1769,251.6244,314.8197,629.2,215.4,706.4286,199,670,271
100603,frames/148116.png,303.3361,25.1139,86,93.4,314.7533,71.7267,349.651,68.5264,329.8129,87.5459
100604,frames/18870.png,730.1345,65.8989,201.0404,296.3358,812.4,215.2,898.6667,211.6667,856.1538,272.6923
100605,frames/45325.png,174.8399,29.8291,113.1793,142.7413,245,98.5,277.6,97.8,268.2,124
100606,img/114465.jpg,57,15,91,123,87.94,73.24,121.61,68.69,102.955,95.6664
100607,img/3733.jpg,850.2887,6.2351,567.8132,633.3121,914.2,302.4,1011.2857,342.7143,934.9,456.1
100608,img/78.jpg,386.2846,40.1111,54.6067,66.0023,393.4545,72.8182,406.3,72.6,396.3077,84
100609,frames/45270.png,202.0219,48.1912,109.8378,137.3858,214.4,110.2,244.4,110,224.8,132
100610,frames/10583.png,461.715,160.4222,59.5758,63.8289,472.9,191.5,488,190.9091,479.3077,200.9231
100611,frames/53621.png,198.8275,43.7594,112.5032,163.6548,228.6,139.2,265,141,248,164.6
100612,frames/42727.png,453.1267,53.8577,260.6434,358.8013,537.2,277.2,624.25,274,580,333.5
100613,frames/53573.png,186.2686,47.6289,114.1149,126.9982,237.4,104.8,270.4,106,260.2,134
100614,frames/175591.png,606,119,246,248,644.6667,263,729.9428,245.4907,690.5,303.3333
100615,img/67049.jpg,65.0295,27.607,84.9156,108.7996,83.2,80.8,113,81.2,95.6,101.6
100616,frames/45194.png,194.056,38.4571,113.6901,141.0517,259.6667,106.8333,295.4,107.2,285,131.4
100617,frames/14820.png,181.9191,162.2429,168.2489,192.5639,303.375,272.25,NaN,NaN,330.125,301.25
100618,frames/53864.png,201.9384,39.8435,109.7429,138.1537,246.4,105.2,283.2,106.8,266.4,131.4
100619,frames/53440.png,232,72,104,147,262.5,158.1667,298.5,155.5,285,184.4
100620,frames/53784.png,229.0915,35.8524,109.6357,143.0963,288.3333,102.5,324.6,104.8,312,131
100621,frames/190082.png,231.5868,33.1979,35.5,46.25,NaN,NaN,245.0017,50.3503,240.319,60.151
100622,frames/167552.png,283.0445,16.1616,17.1667,26.1667,284.955,28.07,290.99,26.54,286.655,33.17
100623,frames/68246.png,182.8992,40.9576,144.3763,170.4099,287,127.5,317,126.4,314.6,156.8
100624,frames/184240.png,158,43,70,91,218.4856,88.4167,NaN,NaN,220.0667,99.9022
100625,img/124756.jpg,1371,196,364,459,1431.5,443,1536.8333,450.3333,1443.8333,527.5944
100626,frames/148789.png,312.6146,34.0312,88.5,79.25,327.7233,70.49,360.5324,70.9914,342.4182,91.0144
100627,frames/175751.png,226,33,118,141,272.4097,106.2787,321.1667,105.6444,302.5023,129.8268
100628,frames/218554.png,418,22,112,142,456.9437,82.4837,497.4699,83.6343,476.794,111.2742
100629,frames/45204.png,231.8747,43.7128,128.4642,149.3961,258.4,107.8,288,113.6667,265.5,135.5
100630,frames/10592.png,162.6608,28.7069,55.3311,69.9011,194.9,62.4,210.3,62.6,204.8462,73.9231
100631,img/42240.jpg,80.918,48.7141,228.9961,263.8764,236.8,179.2,290.8,181,281.25,224.75
100632,img/2111.jpeg,259.1145,137.4566,70.1188,106.3098,281.3,202.6,306.6,208.1,288.9167,223
100633,frames/53765.png,215.3239,43.5166,112.9409,138.5056,251.6667,105.6667,287.2727,108.5455,268.5,134.5
100634,frames/45365.png,249.0791,34.9323,113.4821,141.6233,290.8333,106.1667,328.375,107.875,311.5,130.3333
100635,img/2705.jpg,43.5,24.75,33.875,38.625,64.5,48.625,73,50.3333,69.6364,56.5455
100636,frames/221612.png,757,28,274,392,822.4413,235.706,908.4849,233.4861,854,320.3333
100637,frames/11401.png,57.837,47.3832,157.8723,178.4538,103,127.6667,157,126.3333,130.2,163
100638,frames/45306.png,225.8982,37.5593,115.4805,140.3765,287.4,98,323.6667,96.3333,315,118.2
100639,frames/53900.png,215.3634,53.2677,114.0113,151.5221,240,143,275,142.5,258.4,169.2
100640,frames/53500.png,253.2831,31.9275,111.8672,141.8208,304.4,99.8,341.2,102,325.6,123
100641,frames/53804.png,168.6376,31.1304,113.0397,135.2495,213,97.2,251,96.4,235.25,122.75
100642,img/123942.jpg,109,29,57,57,141.3,48.9057,158.875,58.64,149.185,57.5
100643,img/2823.jpg,133.7297,63.4214,27.5237,40.3362,144.9,81,154.5556,81.6667,149.6923,87.2308
100644,frames/9273.png,593.9657,124.2698,181.9171,245.0976,656.6667,269,718.6,268.8,686.1667,306.8333
100645,frames/69693.png,605.8221,128.4823,226.892,297.6854,663.5,297.8333,735.8,278.8,703.4,331
100646,img/69664.jpg,39.7773,16.4639,169.631,241.6167,115.6,151.8,179,151.4,153.6,195.6
100647,frames/53607.png,170.929,40.9219,111.1324,149.0779,207.4286,119.1429,246.2,116.8,231,142.8
100648,frames/53768.png,126.0303,42.6461,108.1126,126.7335,180.8333,91.1667,217.1667,89.5,206.5,116
100649,frames/5566.png,801.6574,150.4783,83.3722,94.0374,821.2,202.6,836.5714,199.7143,828.8,218.8
100650,frames/53564.png,208.3702,45.4971,110.8207,120.8417,247.5,99.3333,283.4,99,267.4,122.2
100651,frames/53898.png,236.9667,37.0656,115.5853,144.5681,309.3333,104.5,342.8,103.4,333.6,127.2
100652,frames/53502.png,201.236,32.4449,114.1306,136.7759,241,97.5,277.3333,96.4444,262,121.6
100653,frames/45177.png,214.4996,52.5951,112.7619,134.143,277.25,113.75,312.2,110.8,302.4,138
100654,frames/53876.png,211.1392,39.0825,112.9926,141.2681,241.5,104.8333,276.8,104.2,258.2,126.4
100655,frames/15934.png,598.5321,68.4431,244.1764,361.9656,655.75,297,732.4286,291.4286,690,354.8
100656,frames/42740.png,227.8224,31.4035,145.3064,238.2331,242.2,156.2,274.4,156.4,246.25,197.75
100657,img/121890.jpg,346,41,203,315,437.3082,167.9921,510.7779,152.4837,510.2222,227.7944
100658,frames/53646.png,191.5508,45.4706,115.3568,144.569,241,116.8,277.25,111.25,267.4,142
100659,frames/42773.png,272.4989,7.821,128.0044,156.6052,307,92.8571,347.6,90.6,325.6,120.2
100660,frames/45255.png,187.9525,35.7423,103.9489,131.6443,236.8,94,272.6,93,259.5,117
100661,frames/45173.png,228.5616,39.3835,123.2953,140.2481,246.6667,100.3333,273.8,101.6,252,124
100662,frames/53809.png,205.918,43.9954,114.901,142.6304,264.7143,112.8571,299.75,111,288,136.6
100663,frames/189680.png,118.5,25.5,62,69.5,135.2178,50.6235,156.994,46.2011,146.4494,60.6
100664,frames/25058.png,129.1359,68.3718,101.277,140.1812,181.5,161.6667,212.8,159,199.5,182.5
100665,frames/53611.png,184.2689,44.4429,111.4402,165.9806,208,145.2,245.75,145.25,230.4,171
100666,frames/53670.png,138.4333,28.3448,112.0983,140.3449,178.2,93.6,213.8,93.8,195.4,116.2
100667,frames/18966.png,196.6642,99.245,75.851,95.3817,212.5,143.5,242.1667,143.1667,224.3333,159.5
100668,frames/5892.png,53.1564,29.8093,167.1725,169.9978,185.25,122,NaN,NaN,215.4,144.6
100669,frames/148144.png,324.3472,40.1539,88,82.4,348.6155,72.0793,389.0426,77.4986,362.4008,90.4413
100670,frames/53799.png,119.2741,30.1493,113.6502,134.7042,187.2,86.8,220.8,84.4,214.8,107.4
100671,frames/148356.png,186.6693,109.5859,57.625,60,202.9972,144.4498,223.5872,143.5036,212.68,154.3528
100672,frames/69653.png,489.6767,22.1578,293.6248,445.2967,633.6,290.6,730,260.8,701.8,351.6
100673,img/4719.jpg,482.7539,94.6876,23.0606,32.9284,491.5,110.5,499.8889,111.6667,495.25,116.25
100674,frames/53577.png,117.4321,35.8344,121.0802,141.4499,197.6,104.8,227.2,101.2,222,126
100675,frames/25066.png,152.3928,69.8777,89.1619,132.3363,189.99,153.42,226.26,154.35,209.1111,174.7778
100676,frames/148362.png,190.2278,74.0006,96.8,94.4,220.5258,122.4371,265.6331,121.6809,242.5417,140.1809
100677,img/491.jpg,448.234,78.0337,72.6168,77.1353,466,116.8,483.4286,113.1429,471.5,128.2857
100678,frames/220439.png,652,275,61,78,689.8206,318.1442,706.6006,312.7805,699.3767,326.85
100679,frames/53731.png,232.4116,46.1701,110.7964,163.8045,247.6667,141.6667,284.25,146,264,166.8
100680,frames/45266.png,184.5375,24.1792,122.2833,136.5666,208,90,241.2,89.8,218,113.4
100681,img/116802.jpg,612,130,267,337,661.8395,271.0923,783.775,292.7667,689.2778,348.1111
100682,frames/219471.png,256,46,142,147,281.8333,111.3333,333,121,293.5,148.9333
100683,frames/167644.png,212.25,54.1667,15,16.1667,216.275,60.15,219.875,60.15,217.775,64.05
100684,frames/53482.png,285.1608,35.2679,114.38,137.9623,353,98.6,386.6,106.8,373.8,125.2
100685,frames/53552.png,203.4356,41.5404,108.1174,137.6347,248.3333,105.6667,286.4,104.6,271.2,127.4
100686,frames/7180.png,127.7895,40.736,22.7044,31.5126,132.64,57.55,139.5556,57.2222,136.96,64.03
100687,frames/71955.png,693.662,209.6858,118.5397,163.8712,747,295.2,NaN,NaN,769.75,323.5
100688,img/3.jpg,1426.4004,500.199,332.9555,463.9808,1689.625,768.625,NaN,NaN,1711.8889,849.2222
100689,frames/45273.png,209.1542,41.5743,111.1909,142.5783,238.6,104.6,273,109.4,252.8,132.6
100690,frames/45298.png,182.3883,33.9711,125.3675,144.1809,266.8,95.6,297,99.25,288.75,123.5
100691,frames/167545.png,151.0445,15.4949,48.3333,55.8333,NaN,NaN,163.5336,38.0411,157.4,51.96
100692,frames/45224.png,189.6328,30.6369,117.2534,141.2099,262.1429,97.8571,293.8,95.8,284.6,124
100693,frames/45246.png,252.1402,39.7654,109.117,139.2304,304.4,103.6,339.5,107.6667,327.8,133.2
100694,img/4916.jpg,22.9524,40.5805,106.7114,128.4835,84,127.2857,NaN,NaN,88.2308,146.4615
100695,frames/22140.png,380.5574,3.6007,444.3235,521.7787,471,233.6,624,233.8,522.8,348
100696,frames/148683.png,107.8333,70.5,241,204.5833,130.845,129.7727,208.6619,128.5809,145.5,186.5
100697,img/4173.jpg,1191.4938,244.3172,219.3096,279.3804,1242.2,390.8,1315.5,389.7,1273.3333,448.3333
100698,frames/53867.png,172.364,49.0118,122.8868,135.8907,190.6,115.8,220.8,107.4,206,136.6
100699,frames/53421.png,269.4408,32.89,116.1109,151.8245,320,103.8,356.5,104.1667,340,131.25
100700,frames/45209.png,206.2631,48.0935,110.7148,145.8869,236.25,121.75,274.4,121,256.8,149.6
100701,frames/53521.png,207.6914,47.1133,116.2395,138.9975,279.4286,106,312.6,103.6,306.5,129.25
100702,frames/45223.png,214.7686,44.7459,116.1528,144.1855,287.8333,114.1667,320.4,111.6,312,139
100703,frames/53570.png,197.7739,38.3899,111.7222,136.8401,229.6,105.2,268.4,103.4,250,129.2
100704,frames/53818.png,218.6705,38.9738,113.8771,138.5497,281.8333,103.5,316,102.4,306,127.2222
100705,img/4512.jpg,24.1279,296.1719,86.5067,101.6132,84.3636,346.9091,105.3636,346.6364,99.1538,362.3846
100706,frames/175434.png,495,105,284,280,547.3825,233.2261,651,231.6667,583.3352,293.706
100707,frames/207483.png,564.0495,133.2868,126.1398,143.9027,591.3333,194,648.5,195.5778,623.0243,224.4194
100708,frames/69780.png,67.9993,35.6861,82.63,85.6385,121.4,79.8,138.75,76.75,137.8,89.6
100709,frames/175519.png,666,86,186,246,727.0496,192.5594,822.5,195,777.2727,247.4342
100710,frames/53779.png,197.6554,29.8859,114.2989,138.5221,265.5,95,299,94.8,291.6,114.4
100711,frames/148638.png,134.1559,61.4019,175.2222,161.2222,208.6333,134.2667,283.3333,137.3333,245.2454,178.1676
100712,frames/45181.png,204.4677,33.1164,118.0438,133.4866,217.8,98.6,246.2,99,224.25,122.25
100713,frames/16731.png,572.1204,62.0723,203.8542,309.2443,619.2727,226.5455,692.1818,230.7273,650.3333,281.9167
100714,frames/18969.png,104.9745,63.8935,124.0822,141.7713,185.8,155.6,213.5,137.6667,215.8333,168.3333
100715,frames/53526.png,205.4919,34.3835,111.5021,143.6297,250.5,101.1667,287,103,272.75,127.25
100716,frames/45152.png,203.452,41.5953,112.911,137.9147,269.4,107.6,301.8,107.8,293.2,130.2
100717,frames/53494.png,199.7416,27.7839,117.4889,138.8963,256.8,94.2,291,93,278.8,118.4
100718,frames/53568.png,193.6355,37.5774,113.8603,143.0547,235.4,106.4,270.8,106.6,257.5,131.75
100719,frames/45208.png,214.5779,49.5184,111.3973,160.3954,251.4,149.4,288.75,147.75,271.6,169.6
100720,frames/69651.png,455.6819,37.9139,310.9403,389.256,596.4,263.2,697,223.6,676,319.6
100721,frames/5558.png,793.9508,159.995,86.2385,97.3803,817,222.6,833,221,826,236.2
100722,frames/175664.png,625,150,235,236,671.5,244.6667,776.6667,240.6667,712.3333,296.3333
100723,frames/53595.png,201.9493,48.9158,110.7379,154.6186,238.1667,143.3333,275.5,144,259,170.4
100724,img/119046.jpg,45,4,269,358,84.2302,125.8838,182.6366,158.713,100.6667,231.2278
100725,frames/53834.png,213.794,34.9459,109.3133,141.7616,238.2,98.4,273.4,98.8,254,124
100726,img/114878.jpg,506,140,217,215,572.6213,239.2893,651.5,235,612.5556,277.7778
100727,frames/6634.png,595.1234,94.0817,171.1772,257.2302,632.4444,251.1111,685.8571,246.1429,659.9231,284.5385
100728,frames/185326.png,148.0912,19.1114,63.1111,84,185.17,60.79,203.755,61.784,196.1046,76.8042
100729,frames/53426.png,227.2897,57.9728,112.1201,158.1388,254,152.8333,292.4,154.4,275.4,181.6
100730,img/2472.jpeg,106.043,32.3864,88.5966,111.3321,173.7692,90.6923,190.75,93.625,185.2143,111.4286
100731,img/1841.jpg,117.8729,85.3425,39.0086,42.6721,149.1111,107.8889,NaN,NaN,154.1111,113.8889
100732,frames/53641.png,213.5943,38.5272,110.6261,145.9966,267.5,107.5,304.6,110.4,289.75,136
100733,img/2988.jpeg,383.2439,40.4118,149.1086,161.1709,NaN,NaN,411.9,141.9,407.0667,162.4667
100734,frames/5559.png,795.8505,155.5296,91.94,96.9443,813.75,205,828.25,200,820.8,219.4
100735,frames/45321.png,241.1994,43.7575,116.7304,143.4575,253.6,107.8,282.8,112.4,259.25,133
100736,frames/186274.png,92,81,67,78,141.5707,118.4983,NaN,NaN,152.7467,131.8902
100737,img/3905.jpeg,421.6907,16.9167,116.1193,138.0651,433,93.5714,452.4,93.6,436,115.6154
100738,frames/53674.png,132.4801,33.8603,111.8987,138.5602,193.3333,100.3333,229.4,100,216.8,122.6
100739,img/2120.jpg,2871.245,507.8463,468.5332,536.1283,2924.6,765.8,2969.5,786.6667,2914,863.9231
100740,img/110565.jpg,131,103,320,446,220.5,302,319.804,302.0616,259.3981,392.3055
100741,frames/69690.png,623.0154,141.7237,216.1261,288.0181,711,290.5,786,272.4,762,333
100742,frames/42728.png,537.9951,26.3686,253.7364,325.0049,573.5,200.8333,646.6,189.8,600.8,251.8
100743,frames/175463.png,580,108,248,245,628.0489,221.7817,729.9358,215.1574,667.3362,276.0393
100744,frames/45319.png,259.246,40.3762,108.1635,139.225,314.3333,103.6667,351.6,104.8,339.25,132.25
100745,frames/42701.png,412.659,28.0493,267.4358,312.5768,526.1429,188.5714,607.6667,172.8333,582.25,230.25
100746,frames/190256.png,238.5278,22.5389,27.8,35.6,247.128,38.2213,256.1287,35.5595,251.7667,42.9938
100747,frames/45171.png,224.9231,44.6349,107.3915,131.8128,295.375,103.5,325.4,102.8,319.6,125.8
100748,img/288.jpeg,433.7015,64.6366,86.2826,91.3452,446.2857,107.7143,461,106.1818,448.6154,121.2308
100749,frames/53673.png,142.2918,22.4545,112.6901,148.8018,164.6,95.8,199.4,98.8,176.6,120.4
100750,frames/45314.png,265.0153,42.8135,113.6234,149.3753,331.6,114.6,366.8,113.4,357.6,138
100751,frames/53808.png,217.5215,41.6902,107.5394,130.4339,261,102.4,299.2,102.6,286.25,123.75
100752,frames/148250.png,268.2222,133.2472,112.1667,114,NaN,NaN,307.5,182.6667,287.081,207.1676
100753,frames/10574.png,446.5085,154.669,56.3883,65.7933,475.6,187.2,493.1111,186,486,197.2308
100754,frames/53484.png,293.6304,44.357,110.1701,146.5743,325,105.1667,360.8,111.2,340.6,131.6
100755,img/116683.jpg,165,53,138,109,199.3452,105.7742,262.5,106.5778,230.4444,125.5333
100756,img/1219.jpg,1687.2871,428.4495,236.8567,318.4204,1758.3,589.2,1835.5,589.8,1787.3333,650.5833
100757,frames/193778.png,231.0833,16.5708,41.25,48,234.596,36.2246,244.4256,35.3691,236.42,44.7353
100758,frames/69781.png,114.9742,56.4788,85.6704,89.8248,173.6,105,186.4,97.2,192.25,113.25
100759,img/114484.jpg,322,69,60,96,339.7,115.2,367.9,116.4,351.5,133.3867
100760,frames/15927.png,581.2709,48.047,249.4265,323.7379,632.8,219.8,709,206.4286,675,277
100761,frames/5564.png,798.3157,155.8087,86.1098,101.079,NaN,NaN,830.2,221,828.88,238.6
100762,frames/45308.png,240.2391,40.3699,115.8947,134.994,281.3333,102.3333,320.4,99,303.75,125
100763,frames/53659.png,185.525,83.9828,107.9371,133.568,211,157.8333,249.4,155.2,235,181.6
100764,frames/69659.png,647.9983,50.7076,325.7744,426.0784,803.5,266.5,904.5,293,849,353.6
100765,frames/192585.png,165.4167,13.1667,102,128.8333,174.7778,76.6167,192.3393,68.2143,186.6736,100.1528
100766,frames/53385.png,267.4445,49.8182,110.4534,166.0365,295.8,152.8,333,155.8,315.1667,179.5
100767,frames/53694.png,201.2684,39.5397,112.025,138.5979,252.4,104.4,288.6667,106.1667,272,130.4
100768,frames/45322.png,247.5994,47.4912,106.789,140.6122,293,107.5,328.4,112.4,312.2,132.8
